latitude,longitude,plant_name,total_cap,plant_types_all,plant_caps_all,plant_type,renewable,state_long
44.980833,-93.249722,Southeast Steam Plant,0.1,natural_gas,0.1,natural_gas,false,California
42.0469,-104.1863,Western Sugar Coop - Torrington,2,coal,2,coal,false,Massachusetts
43.733889,-90.805,Cashton Greens Wind Farm,4.8,wind,4.8,wind,true,Wisconsin
48.269737,-121.599979,Darrington,4.5,wood,4.5,wood,true,Nebraska
39.648056,-121.644167,Butte College Main Campus Solar,2.9,solar,2.9,solar,true,California
37.739722,-122.3925,SF Southeast Cogen Plant,1.9,biomass,1.9,biomass,true,California
35.306111,-102.46,Spinning Spur Wind LLC,161,wind,161,wind,true,Texas
33.493056,-98.581944,Bobcat Bluff Wind Project LLC,150,wind,150,wind,true,Texas
37.851111,-99.838056,Spearville 3 LLC,108,wind,108,wind,true,Kansas
42.568056,-94.658056,Pocahontas Prairie Wind Farm,80,wind,80,wind,true,Iowa
40.404167,-120.481944,High Sierra Cogeneration Plant,5,natural_gas,5,natural_gas,false,California
38.088056,-121.3875,Lodi Energy Center,257,"natural_gas,other","162,95",natural_gas,false,California
44.767778,-72.457222,Kingdom Community Wind,65,wind,65,wind,true,Vermont
37.801111,-104.491944,Busch Ranch Wind Energy Farm,11,wind,11,wind,true,Colorado
33.205801,-98.365069,Senate Wind LLC,150,wind,150,wind,true,Texas
35.670278,-120.566944,Meridian Vineyards,1.1,solar,1.1,solar,true,California
43.871944,-86.334722,Lake Winds Energy Park,20.8,wind,20.8,wind,true,Michigan
32.251667,-106.913333,SunE EPE2 LLC,13.6,solar,13.6,solar,true,New Mexico
32.034383,-106.340986,SunE EPE1 LLC,11.3,solar,11.3,solar,true,New Mexico
35.629722,-98.024722,Canadian Hills Wind,298.5,wind,298.5,wind,true,Oklahoma
38.838056,-121.341944,Lincoln Landfill,4.8,biomass,4.8,biomass,true,California
42.751111,-71.037222,Groveland Solar,3.2,solar,3.2,solar,true,Massachusetts
42.266111,-71.695833,Shrewsbury Solar,2.5,solar,2.5,solar,true,Massachusetts
40.319561,-78.680633,Highland North Wind Farm,75,wind,75,wind,true,Pennsylvania
42.293333,-71.033889,Boston Scientific Solar,1.1,solar,1.1,solar,true,Massachusetts
33.823056,-115.393889,"Desert Sunlight 300, LLC",272.1,solar,272.1,solar,true,California
35.588135,-81.25198,Apple Data Center PV,20,solar,20,solar,true,North Carolina
48.820278,-112.103333,NaturEner Rim Rock Energy,180,wind,180,wind,true,Montana
20.601944,-156.331389,Auwahi Wind Energy,35,"wind,other","24,11",wind,true,Hawaii
32.64856,-114.428741,Foothills Solar Plant,35,solar,35,solar,true,Arizona
39.760556,-78.874722,Twin Ridges Wind Farm,139.4,wind,139.4,wind,true,Pennsylvania
40.630278,-78.686389,Patton Wind Farm,30,wind,30,wind,true,Pennsylvania
29.234722,-100.209167,"Anacacho Wind Farm, LLC",99.8,wind,99.8,wind,true,California
35.9025,-119.442778,Alpaugh North,20,solar,20,solar,true,California
35.898333,-119.435278,Alpaugh 50,50,solar,50,solar,true,California
44.704444,-71.2925,Granite Reliable Power,99,wind,99,wind,true,New Hampshire
33.582573,-96.617893,Panda Sherman Power Station,717,natural_gas,717,natural_gas,false,Texas
40.767222,-111.895,Salt Palace Solar Gen Plant,1.3,solar,1.3,solar,true,Utah
33.932022,-117.840233,Brea Expansion Plant,37.2,biomass,37.2,biomass,true,California
40.211667,-87.878333,California Ridge Wind Energy LLC,200,wind,200,wind,true,Illinois
29.221944,-98.669167,SunE CPS3 LLC,10.6,solar,10.6,solar,true,Texas
32.395833,-106.47722,WSMR I,4.6,solar,4.6,solar,true,New Mexico
32.177535,-81.173775,IKEA Savannah 490,1.2,solar,1.2,solar,true,Georgia
27.953889,-82.4325,IKEA Tampa 042,1,solar,1,solar,true,Florida
30.557044,-97.690286,IKEA Round Rock 027,1.3,solar,1.3,solar,true,Texas
39.560833,-76.055278,IKEA Perryville 460,2,solar,2,solar,true,Maryland
39.021,-76.926,IKEA College Park 411,1,solar,1,solar,true,Maryland
40.013889,-74.853611,IKEA Westhampton 061,1.8,solar,1.8,solar,true,New Jersey
35.786389,-114.962778,Copper Mountain Solar 2,94,solar,94,solar,true,Nevada
37.518889,-99.446389,Shooting Star Wind Project LLC,104,wind,104,wind,true,Kansas
42.88,-115.036667,High Mesa Energy LLC,40,wind,40,wind,true,Idaho
43.256944,-84.499722,Beebe Renewable Energy LLC,81.6,wind,81.6,wind,true,Michigan
27.488056,-99.005278,Whitetail Wind Energy LLC,92,wind,92,wind,true,Texas
44.023056,-117.46806,Neal Hot Springs Geothermal Project,17.7,geothermal,17.7,geothermal,true,Oregon
40.325556,-75.922778,Evergreen Community Power,25,wood,25,wood,true,Pennsylvania
39.674444,-94.776111,St Joseph Landfill Generating Station,1.6,biomass,1.6,biomass,true,California
42.588583,-71.984194,Mt Wachusett Community College,3.4,wind,3.4,wind,true,Massachusetts
44.415587,-70.559814,Spruce Mountain WInd,20,wind,20,wind,true,Maine
29.245,-98.418333,SunE CPS2 LLC,9.9,solar,9.9,solar,true,Texas
34.975278,-118.946944,IKEA Tejon 345,1.5,solar,1.5,solar,true,California
39.928889,-74.818056,Constellation New Energy Inc,3.9,solar,3.9,solar,true,New Jersey
39.928333,-74.814444,Reeves Station Rd East,5.5,solar,5.5,solar,true,New Jersey
41.853333,-71.065,Padelford Solar,2.2,solar,2.2,solar,true,Massachusetts
35.644722,-119.7225,Nickel 1 Solar Facility,1.5,solar,1.5,solar,true,California
39.903056,-75.125833,Riverside Renewable Energy LLC,7.5,solar,7.5,solar,true,California
33.419167,-112.576111,Buckeye Union HS District 201,3.3,solar,3.3,solar,true,Arizona
43.385833,-92.759444,Buffalo Center Wind LLC,1.5,wind,1.5,wind,true,Iowa
37.734167,-120.995556,RET  Modesto Solar,25,solar,25,solar,true,California
40.320556,-74.501667,United Stationers Supply Solar Electric,2.8,solar,2.8,solar,true,New Jersey
36.574722,-97.673611,Chisholm View Wind Project,235.2,wind,235.2,wind,true,Oklahoma
35.015556,-114.159722,Black Mountain Solar LLC,9,solar,9,solar,true,Arizona
39.7475,-86.183056,Lilly Technical Center,6,petroleum,6,petroleum,false,Indiana
41.850833,-91.234167,Pioneer Grove Wind Farm,4.5,wind,4.5,wind,true,Iowa
43.713611,-95.802778,Community Wind South,30,wind,30,wind,true,Minnesota
35.755,-80.277778,Works 53,3,petroleum,3,petroleum,false,North Carolina
40.444444,-79.718056,PPG Monroeville Chemicals Center,1.1,petroleum,1.1,petroleum,false,Pennsylvania
32.969722,-100.524167,BayWa r.e Mozart LLC,30,wind,30,wind,true,Texas
40.556111,-74.413611,Jordache Enterprises Solar,1.3,solar,1.3,solar,true,New Jersey
40.126389,-77.164444,"PPG Industries, Inc. Works 6",5,petroleum,5,petroleum,false,Pennsylvania
42.315833,-85.186944,Battle Creek Mill,3.2,natural_gas,3.2,natural_gas,false,Michigan
36.69,-119.72,"PPG Industries, Inc. Works 15",2.6,petroleum,2.6,petroleum,false,California
44.471944,-71.175278,Burgess BioPower,67.5,wood,67.5,wood,true,New Hampshire
41.034722,-87.260278,Windy Ridge Generating Facility,1.2,biomass,1.2,biomass,true,Indiana
34.121667,-117.938333,MillerCoors Irwindale Brewery,9.2,"natural_gas,biomass","8.2,1",natural_gas,false,California
38.356944,-78.676667,MillerCoors Shenandoah Brewery,1.4,biomass,1.4,biomass,true,Virginia
33.9,-118.151389,Paramount Refinery,6.5,natural_gas,6.5,natural_gas,false,California
34.623611,-87.101111,Decatur-Morgan Co LFG Recovery Project,1.6,biomass,1.6,biomass,true,Alabama
33.245833,-115.496667,Imperial Valley Solar Company 1 LLC,23,solar,23,solar,true,California
37.910278,-87.926111,SABIC Innovative Plastics Mt. Vernon,3,coal,3,coal,false,Indiana
33.783333,-84.267778,Laredo Bus Facility Solar Canopies,1,solar,1,solar,true,Georgia
42.391389,-71.070833,Charlestown Wind Turbine,1.5,wind,1.5,wind,true,Massachusetts
44.213333,-86.286667,"PCA, Filer City Mill",6,coal,6,coal,false,Michigan
29.245,-98.418333,SunE CPS1 LLC,9.9,solar,9.9,solar,true,Texas
29.723333,-95.210278,PRSI FCC Generator,3,petroleum,3,petroleum,false,Texas
40.290556,-74.681944,Mercer Mall,1.1,solar,1.1,solar,true,New Jersey
43.384722,-93.221389,Windwalkers LLC,1.6,wind,1.6,wind,true,Iowa
34.618861,-117.939444,SEPV 1,2,solar,2,solar,true,California
34.174167,-116.152778,SEPV 2,2,solar,2,solar,true,California
37.792778,-96.877222,El Dorado Refinery,32,natural_gas,32,natural_gas,false,California
34.9325,-117.907222,Edwards Air Force Base,3,solar,3,solar,true,California
33.365,-92.719722,"Cross Oil Refining & Marketing, Inc",3.5,natural_gas,3.5,natural_gas,false,Arkansas
35.135556,-99.003056,Rocky Ridge Wind Project,148.8,wind,148.8,wind,true,Oklahoma
33.688056,-97.373333,Wolf Ridge Wind,112.5,wind,112.5,wind,true,Texas
40.254167,-103.791111,Western Sugar Coop- Ft Morgan,3,coal,3,coal,false,Colorado
41.406667,-84.110833,AMP Napoleon Solar Facility,3.5,solar,3.5,solar,true,Ohio
33.861667,-117.893056,Fullerton Mill CHP,13,natural_gas,13,natural_gas,false,California
41.558333,-73.413611,"Kimberly Clark-Unit 1,2,3",33.1,natural_gas,33.1,natural_gas,false,Connecticut
34.989722,-118.150556,PRC-Desoto Intl/PPG Aerospace,1.5,petroleum,1.5,petroleum,false,California
38.644167,-121.163889,Intel Folsom,1,solar,1,solar,true,Puerto Rico
42.750278,-78.248889,Stony Creek Wind Farm NY,94.4,wind,94.4,wind,true,New York
43.297222,-93.283333,Roeder Family Wind Farm LLC,1.6,wind,1.6,wind,true,Iowa
40.426389,-74.492222,Middlesex Apple Orchard Solar,4.7,solar,4.7,solar,true,New Jersey
39.861111,-76.221111,Keystone Solar,5,solar,5,solar,true,Pennsylvania
40.697222,-74.305,BBB Corporate Headquarters,1,solar,1,solar,true,New Jersey
40.104167,-74.812778,Christmas Tree Shops DC Burlington NJ,2.1,solar,2.1,solar,true,New Jersey
40.903889,-74.247778,Harmon DC Totowa NJ,1.5,solar,1.5,solar,true,New Jersey
40.568333,-74.2425,Bed Bath & Beyond DC Port Reading NJ,1.8,solar,1.8,solar,true,New Jersey
41.669444,-70.531944,HOW GM1,3.5,solar,3.5,solar,true,Massachusetts
35.295556,-118.918333,Kern Oil & Refining Co,3.8,natural_gas,3.8,natural_gas,false,California
34.561944,-117.307222,Foundation Cemex River Plant,3.2,wind,3.2,wind,true,California
34.623056,-117.1125,Foundation Cemex BMQ,3,wind,3,wind,true,California
45.795556,-86.533889,Heritage Garden Wind Farm I LLC,28,wind,28,wind,true,Michigan
38.42,-121.818056,Foundation Superior Farms,1,wind,1,wind,true,California
40.111111,-122.193889,Foundation Wal-Mart Red Bluff,1,wind,1,wind,true,California
43.527778,-111.797778,Meadow Creek Project Company,115.8,wind,115.8,wind,true,Idaho
31.903333,-93.173889,International Paper Red River Mill,55,wood,55,wood,true,Hawaii
44.611944,-123.931944,Georgia-Pacific Toledo Mill,31.8,wood,31.8,wood,true,California
39.668889,-75.716111,Brookside Newark,3,natural_gas,3,natural_gas,false,Delaware
41.2325,-90.174167,Bishop Hill II Wind Farm,81,wind,81,wind,true,Illinois
38.692778,-121.9325,Foundation Cemex Madison,1,wind,1,wind,true,California
33.917222,-116.815,Foundation RRM,2,wind,2,wind,true,California
33.914167,-116.749167,Foundation NWNA,3.2,wind,3.2,wind,true,California
41.776389,-72.608611,Cellu Tissue,3,natural_gas,3,natural_gas,false,Connecticut
70.2,-148.466667,TNSG South Plant,8.4,natural_gas,8.4,natural_gas,false,Alaska
36.678611,-119.7975,La Joya Del Sol,1.5,solar,1.5,solar,true,California
38.525,-121.397222,Depot Park Solar System,3,solar,3,solar,true,California
45.209167,-109.144167,Lower South Fork,0.5,hydro,0.5,hydro,true,Montana
43.8825,-83.161389,Echo Wind Park,60.8,wind,60.8,wind,true,Michigan
35.790556,-119.276944,Wellhead Power Delano LLC,35,natural_gas,35,natural_gas,false,California
40.51,-74.328333,Wakefern Food Corp,2,solar,2,solar,true,New Jersey
44.887778,-89.629722,Rothschild Biomass Cogen Facility,50,wood,50,wood,true,Wisconsin
35.182778,-103.731111,Quay County,23,petroleum,23,petroleum,false,New Mexico
39.446667,-103.552778,Limon Wind I,200,wind,200,wind,true,Colorado
39.341389,-103.581111,Limon Wind II,200,wind,200,wind,true,Colorado
33.919167,-118.128611,Kaiser Downey,1,biomass,1,biomass,true,California
41.081111,-87.286944,Fair Oaks Generating Facility,0.8,biomass,0.8,biomass,true,Indiana
38.173889,-113.297222,Blue Mountain Biogas,3,biomass,3,biomass,true,Utah
43.236944,-120.49,Outback Solar At Christmas Valley,4.4,solar,4.4,solar,true,Oregon
34.0325,-117.608889,Kaiser Ontario,1,biomass,1,biomass,true,California
31.969722,-89.580278,Raleigh CO2 Plant,4.8,natural_gas,4.8,natural_gas,false,South Carolina
41.318056,-82.224167,Oberlin Spear Point Solar One,2,solar,2,solar,true,Ohio
35.504444,-76.848611,Washington White Post Solar LLC,12.4,solar,12.4,solar,true,North Carolina
42.362222,-89.803611,Adkins Energy LLC,5,natural_gas,5,natural_gas,false,Illinois
37.602778,-100.44,Ensign Wind LLC,98.9,wind,98.9,wind,true,Kansas
43.275,-95.809722,Otter Creek Ethanol Poet - Ashton,5.5,natural_gas,5.5,natural_gas,false,Iowa
41.748611,-111.811667,Central Energy Plant USU,4.4,natural_gas,4.4,natural_gas,false,Utah
41.143056,-81.340833,Summit Street Power Plant,11.8,natural_gas,11.8,natural_gas,false,Ohio
43.776111,-71.79,Groton Wind LLC,48,wind,48,wind,true,New Hampshire
42.500278,-114.615,Rock Creek Dairy,3.2,biomass,3.2,biomass,true,Idaho
42.753611,-73.226111,SVEP Solar Project Company,2,solar,2,solar,true,Vermont
44.113056,-72.605833,Williamstown Solar,2,solar,2,solar,true,Vermont
47.36,-68.328611,Twin Rivers Paper Co LLC,22,other,22,other,false,Maine
34.649444,-112.4275,Prescott Solar Plant,10.8,solar,10.8,solar,true,Arizona
36.226111,-119.834167,RE Kansas South LLC,20,solar,20,solar,true,California
34.708889,-118.304722,TA-High Desert LLC,20,solar,20,solar,true,California
42.313333,-120.431944,Black Cap Solar Plant,2,solar,2,solar,true,Oregon
30.617778,-96.343333,Central Utility Plant,48.4,natural_gas,48.4,natural_gas,false,California
41.405278,-73.4475,Danbury Hospital Cogen Plant,3.9,natural_gas,3.9,natural_gas,false,Connecticut
44.808333,-68.750833,Eastern Maine Medical Center,3.8,natural_gas,3.8,natural_gas,false,Maine
35.347778,-118.186389,North Sky River Energy LLC,162,wind,162,wind,true,California
35.415556,-112.271111,Perrin Ranch Wind LLC,99.2,wind,99.2,wind,true,Arizona
40.788889,-73.565,SUNY Old Westbury College,1.8,natural_gas,1.8,natural_gas,false,New York
43.123889,-77.628889,University of Rochester,24.2,natural_gas,24.2,natural_gas,false,New York
41.556389,-72.653889,Wesleyan University Cogen 1,2.3,natural_gas,2.3,natural_gas,false,Connecticut
41.809167,-72.254167,UCONN Cogen Facility,24.1,"natural_gas,other","19.2,4.9",natural_gas,false,Connecticut
42.709722,-73.202222,Williams College - Campus CHP,3,natural_gas,3,natural_gas,false,Massachusetts
42.28,-85.606389,Western Michigan University Power Plant,10.1,natural_gas,10.1,natural_gas,false,California
33.033056,-101.6875,Cirrus Wind 1 LLC,61.2,wind,61.2,wind,true,Texas
40.688333,-73.630833,Mercy Medical Center,3,petroleum,3,petroleum,false,California
43.980278,-95.767222,Slayton Solar,1.7,solar,1.7,solar,true,Minnesota
40.269444,-74.773333,College of New Jersey,4.2,natural_gas,4.2,natural_gas,false,New Jersey
42.3125,-72.639444,Smith College Central Heating Plant,2.7,natural_gas,2.7,natural_gas,false,Massachusetts
40.776944,-72.850833,William Floyd School District,3.9,"natural_gas,petroleum","2.6,1.3",natural_gas,false,New York
34.063056,-117.163889,Energy Center,1.5,natural_gas,1.5,natural_gas,false,California
33.879444,-117.8875,CSUF Trigeneration,5.2,"natural_gas,solar","4.3,0.9",natural_gas,false,California
34.043056,-117.098889,Crafton Hills College Solar Farm,1.3,solar,1.3,solar,true,California
32.116389,-110.82,Prairie Fire,5,solar,5,solar,true,Arizona
39.943333,-74.078611,Seaside Heights Power Plant,6,petroleum,6,petroleum,false,New Jersey
34.894167,-82.178333,BMW Manufacturing Co,10,biomass,10,biomass,true,Hawaii
42.264167,-71.98,Wilson Solar,2,solar,2,solar,true,Massachusetts
42.221944,-89.093333,Kishwaukee CHP Plant,3,biomass,3,biomass,true,Illinois
39.853056,-86.014444,M. G. Emmett J. Bean Federal Center,2,solar,2,solar,true,Indiana
35.851389,-86.365,MTSU Power Co-Gen Plant,15,"natural_gas,petroleum","5,10",natural_gas,false,Tennessee
43.136667,-70.936389,UNH 7.9 MW Plant,7,biomass,7,biomass,true,New Hampshire
41.855833,-87.835556,Loyola University Health Plant,7.8,natural_gas,7.8,natural_gas,false,California
39.761111,-99.305833,Prairie Horizon Agri Energy,1,natural_gas,1,natural_gas,false,Kansas
41.452778,-72.136111,Rand Whitney CHP Plant,14.6,natural_gas,14.6,natural_gas,false,Connecticut
42.371667,-72.512222,Amherst College Co Gen,1.7,natural_gas,1.7,natural_gas,false,Massachusetts
42.696944,-73.68,HVCC Cogen Plant,7.4,"natural_gas,petroleum","5.4,2",natural_gas,false,Virginia
40.516111,-74.34,180 Raritan Solar,1.9,solar,1.9,solar,true,New Jersey
35.184444,-120.618333,Thomas M Knott Cogen Facility,1.2,natural_gas,1.2,natural_gas,false,California
40.913333,-112.733889,US Magnesium,30,natural_gas,30,natural_gas,false,Utah
37.110556,-100.803611,Arkalon Ethanol LLC,3,natural_gas,3,natural_gas,false,Kansas
37.958611,-100.836111,Bonanza BioEnergy LLC,2,natural_gas,2,natural_gas,false,California
40.792778,-77.864722,West Campus Steam Plant,1.1,coal,1.1,coal,false,Pennsylvania
40.809167,-77.8475,East Campus Steam Plant,5.5,natural_gas,5.5,natural_gas,false,Pennsylvania
43.834167,-85.355833,Mosaic Potash Hersey LLC,2.1,natural_gas,2.1,natural_gas,false,Michigan
44.093333,-94.276667,Poet Biorefining Lake Crystal,7,"natural_gas,petroleum","1,6",natural_gas,false,Minnesota
37.760833,-122.456111,Parnassus Central Utility Plant,11.8,natural_gas,11.8,natural_gas,false,California
33.417222,-111.928333,Arizona State University CHP,9.2,natural_gas,9.2,natural_gas,false,Arizona
30.134167,-90.9175,Burnside Alumina Div,12,natural_gas,12,natural_gas,false,Louisiana
43.103889,-77.610278,Monroe Community College Plant,6.4,natural_gas,6.4,natural_gas,false,California
34.536111,-117.4775,RE Victor Phelan Solar One LLC,20,solar,20,solar,true,California
35.3125,-97.944167,"Minco Wind III, LLC",100.8,wind,100.8,wind,true,California
38.500278,-121.694167,Grassland 3 Solar Project,2.5,solar,2.5,solar,true,California
39.111944,-94.581111,Grand Ave Plant,4.8,coal,4.8,coal,false,Missouri
36.142222,-120.1325,West Gates Solar Station,10,solar,10,solar,true,California
39.039444,-76.9825,Central Utility Plant at White Oak,49.7,"natural_gas,petroleum","47.4,2.3",natural_gas,false,Nebraska
40.465278,-74.393889,Cinnamon Bay Edgeboro Landfill,9.1,biomass,9.1,biomass,true,New Jersey
36.846667,-97.4175,"NextEra-Blackwell Wind, LLC",59.8,wind,59.8,wind,true,Oklahoma
42.610833,-72.474167,NFM Solar Power LLC,1.9,solar,1.9,solar,true,Massachusetts
33.378333,-113.180833,Saddle Mountain Solar I,15,solar,15,solar,true,Arizona
41.649444,-71.71,West Greenwich Solar,1.9,solar,1.9,solar,true,Rhode Island
35.373611,-78.089444,Lee Combined Cycle Plant,916,natural_gas,916,natural_gas,false,North Carolina
37.806944,-121.2775,J.R. Simplot Company,3.2,other,3.2,other,false,California
38.500278,-121.694167,Grassland 4 Solar Project,2.5,solar,2.5,solar,true,California
47.333333,-110.639167,Spion Kop Wind Farm,40,wind,40,wind,true,Montana
43.124444,-89.545,GL Dairy Biogas,2,biomass,2,biomass,true,Wisconsin
41.016111,-84.5875,Haviland Plastic Products,4.5,wind,4.5,wind,true,Ohio
42.988611,-82.436667,E.B. Eddy Paper Inc,5,coal,5,coal,false,Michigan
33.622778,-117.936389,Hoag Hospital Cogen Plant,3.6,natural_gas,3.6,natural_gas,false,California
41.691389,-72.768611,CCSU Co-Gen-STBY Gen,3.6,"natural_gas,petroleum","2.6,1",natural_gas,false,Connecticut
34.850833,-116.680278,Newberry Solar 1 LLC,1.5,solar,1.5,solar,true,California
34.192222,-116.090278,SEPV9 Power Plant,8.5,solar,8.5,solar,true,California
38.923056,-75.453333,Milford Solar Farm,11.8,solar,11.8,solar,true,Delaware
44.600278,-93.293889,Lake Marion,8.8,petroleum,8.8,petroleum,false,Minnesota
44.7,-92.893611,Hastings,8.8,petroleum,8.8,petroleum,false,Minnesota
39.900833,-75.1675,Lincoln Financial Field,2.9,solar,2.9,solar,true,Pennsylvania
33.767222,-117.0175,Tahquitz High School,1,solar,1,solar,true,California
33.908889,-116.555556,Wagner Wind LLC,6,wind,6,wind,true,California
34.171944,-116.1525,SEPV 8,11.8,solar,11.8,solar,true,California
41.691944,-72.761111,CCSU Fuel Cell Project,1.4,natural_gas,1.4,natural_gas,false,Connecticut
44.661667,-73.07,Georgia Mountain Community Wind Farm,10,wind,10,wind,true,Vermont
39.297222,-75.982222,Kent County-Kennedyville,1,solar,1,solar,true,Maryland
36.966667,-105.438056,Kit Carson,1.3,solar,1.3,solar,true,New Mexico
39.15,-76.23,Rock Hall,1,solar,1,solar,true,Maryland
35.4275,-101.253056,Pattern Panhandle Wind LLC,218,wind,218,wind,true,Texas
39.280833,-76.090833,Kent County - Worton Complex,1,solar,1,solar,true,Maryland
33.719722,-117.009722,West Valley High School Solar,1,solar,1,solar,true,California
41.981111,-87.719167,Northeastern Illinois University Cogen,3.2,natural_gas,3.2,natural_gas,false,Illinois
39.084722,-76.676389,Millersville LFG,3,biomass,3,biomass,true,Maryland
34.183611,-118.574722,Pierce College,1.9,solar,1.9,solar,true,California
40.151389,-74.780556,Tullytown,1.6,biomass,1.6,biomass,true,Pennsylvania
38.057222,-122.218889,C&H Sugar Plant,10,other,10,other,false,California
39.305,-76.901944,Alpha Ridge LFG,1,biomass,1,biomass,true,Massachusetts
34.075,-118.36,CBS Television City,1.6,solar,1.6,solar,true,California
42.934444,-85.3475,Chatham,3.4,natural_gas,3.4,natural_gas,false,Michigan
35.875556,-106.31,Los Alamos PV Site,2.8,"solar,other","1,1.8",solar,true,New Mexico
34.921389,-81.745556,Upper Pacolet Hydro,1.1,hydro,1.1,hydro,true,South Carolina
21.32,-158.086944,Kalaeloa Solar Two,5,solar,5,solar,true,Hawaii
38.565833,-121.262222,FAA NorCal TRACON,1,solar,1,solar,true,California
33.493611,-112.779444,Badger 1,14.8,solar,14.8,solar,true,Arizona
41.701389,-88.473056,Bay View Cogeneration Facility,8.4,biomass,8.4,biomass,true,Illinois
35.588333,-81.266667,Apple Data Center - Fuel Cell 1&2,10,biomass,10,biomass,true,North Carolina
42.046111,-93.579444,NCAH Central Utility Plant,16.5,"natural_gas,petroleum","4,12.5",natural_gas,false,California
35.938611,-79.059167,UNC-CH LFG Facility,1,biomass,1,biomass,true,North Carolina
41.8125,-88.489444,Bay View Backup Power Facility,12,"natural_gas,petroleum","10,2",natural_gas,false,Illinois
41.798889,-70.743611,Acushnet AD Makepeace,4.7,solar,4.7,solar,true,Massachusetts
41.662222,-71.0425,Acushnet Hawes Reed Road,1,solar,1,solar,true,Massachusetts
42.286944,-72.701389,Easthampton Landfill-City of Easthampton,1.9,solar,1.9,solar,true,Massachusetts
34.580556,-79.270556,South Robeson Farm,4.9,solar,4.9,solar,true,North Carolina
34.968889,-79.211944,Raeford Farm,4.9,solar,4.9,solar,true,North Carolina
42.219722,-71.878611,Mass Midstate Solar 3,4,solar,4,solar,true,Massachusetts
42.170278,-71.878611,Mass Midstate Solar 2,5,solar,5,solar,true,Massachusetts
20.886667,-156.337778,Paia Hydroelectric Plant,1.3,hydro,1.3,hydro,true,Hawaii
70.235278,-148.383611,TNSG North Plant,10.7,"natural_gas,petroleum","10.4,0.3",natural_gas,false,Alaska
42.219722,-71.878333,Mass Midstate Solar 1,5,solar,5,solar,true,Massachusetts
42.164722,-71.795,Millbury Solar,3,solar,3,solar,true,Massachusetts
33.603056,-111.924722,Jewish Community Center PV,1.1,solar,1.1,solar,true,Arizona
33.638333,-112,Paradise Valley H.S. PV,1.3,solar,1.3,solar,true,Arizona
42.325,-77.378889,SREC Bath LFGTE,3.2,biomass,3.2,biomass,true,New York
35.739722,-119.238056,Roll Delano 2,1,natural_gas,1,natural_gas,false,California
35.734167,-119.236667,Roll Delano,1,natural_gas,1,natural_gas,false,California
35.653056,-119.889722,Roll Lost Hills,1,natural_gas,1,natural_gas,false,California
37.252778,-121.934167,Xilinx San Jose,1,natural_gas,1,natural_gas,false,California
33.838056,-118.315,Honda Torrance,1,natural_gas,1,natural_gas,false,Virginia
37.406944,-122.026944,Juniper Networks Sunnyvale,1,natural_gas,1,natural_gas,false,California
33.137222,-117.286944,Life Technologies Carlsbad,1,natural_gas,1,natural_gas,false,California
36.6575,-121.623333,Taylor Farms Salinas,1,natural_gas,1,natural_gas,false,California
36.505278,-119.540278,Kingsburg Solar,3.7,solar,3.7,solar,true,California
36.3125,-78.9675,PCIP Solar,1,solar,1,solar,true,North Carolina
36.2675,-119.122222,Exeter Solar,3.5,solar,3.5,solar,true,California
36.3875,-119.255,Ivanhoe Solar,3.5,solar,3.5,solar,true,California
36.211944,-119.133889,Lindsay Solar,4,solar,4,solar,true,California
36.102778,-119.039722,Porterville Solar,3.5,solar,3.5,solar,true,California
30.148889,-93.335556,Lake Charles Plant,28,petroleum,28,petroleum,false,Louisiana
34.193889,-78.454444,Chadbourn Farm,5,solar,5,solar,true,North Carolina
36.415,-78.171111,Warrenton Farm,4,solar,4,solar,true,California
35.878611,-80.541944,Mocksville Farm,5,solar,5,solar,true,North Carolina
35.47,-81.508333,Belwood Farm,4,solar,4,solar,true,North Carolina
35.779167,-81.175556,Arndt Farm,5,solar,5,solar,true,North Carolina
34.82,-78.970833,Railroad Farm,5,solar,5,solar,true,North Carolina
34.726944,-79.335278,Watts Farm,5,solar,5,solar,true,North Carolina
35.832778,-79.025,Farrington Farm,1,solar,1,solar,true,North Carolina
39.585833,-119.073056,Patua Geothermal Project Phase 1A,30,geothermal,30,geothermal,true,Nevada
38.314722,-121.833611,G2 Energy Hay Rd,1.5,biomass,1.5,biomass,true,California
31.383333,-98.466667,Goldthwaite Wind Energy Facility,150,wind,150,wind,true,Texas
41.951667,-98.076667,Prairie Breeze,206.5,wind,206.5,wind,true,Nebraska
34.8475,-79.128889,Shannon Farm,5,solar,5,solar,true,North Carolina
45.899167,-118.591389,Vansycle II Wind Energy Center,98.9,wind,98.9,wind,true,Oregon
39.988611,-75.083333,PWD Northeast WPCP Biogas Cogen Plant,5.6,biomass,5.6,biomass,true,Pennsylvania
41.924722,-72.671111,Bradley Energy Center,5.8,natural_gas,5.8,natural_gas,false,Connecticut
42.306389,-87.851944,North Chicago Energy Center,12.3,natural_gas,12.3,natural_gas,false,California
38.098056,-75.611111,UMMS at Pocomoke,2.8,solar,2.8,solar,true,Maryland
42.256111,-84.788333,The Andersons Albion Ethanol LLC,0.1,natural_gas,0.1,natural_gas,false,Michigan
35.525833,-81.235278,Haynes Farm,5,solar,5,solar,true,North Carolina
35.331667,-77.666389,Lenoir Farm,5,solar,5,solar,true,North Carolina
35.35,-77.475,Lenoir Farm 2,5,solar,5,solar,true,North Carolina
34.988889,-80.383611,Marshville Farm,5,solar,5,solar,true,North Carolina
